author,score,affiliation
Sona Narula,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Russell C Dale,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK. russell.dale@health.nsw.gov.au."
Gulay Alper,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Amber Stocco,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Amy T Waldman,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Susanne M Benseler,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Fabienne Brilot,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Lisa V Duffy,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Rachel Kneen,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Evangeline Wassmer,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
Andrew Kornberg,2.2252934686696877,"From the Neuroimmunology Group (R.C.D., F.B.), Children's Hospital at Westmead, University of Sydney, Australia; Boston Children's Hospital (L.V.D., M.P.G.), MA; the Division of Rheumatology (M.T., S.M.B.), The Hospital for Sick Children, University of Toronto, Canada; Children's Hospital of Philadelphia (A.T.W., S.N., B.B.), University of Pennsylvania; Paediatric Neurology and Rheumatology (E.M., A.S.), Texas Children's Hospital, Baylor College of Medicine, Houston; Assistance Publique-Hopitaux de Paris (K.D., M.T.), Hôpitaux Universitaires Paris-Sud, National Referral Center for Neuro-Inflammatory Diseases in Children, Pediatric Neurology Department and Université Paris-Sud, Inserm U1012, Le Kremlin-Bicêtre, France; Royal Children's Hospital Melbourne (E.A., A.K.), Australia; Great Ormond Street Hospital NHS Trust (M.R.E., C.H.), London; UCL Institute of Child Health (D.E., P.A.B.), London; Alder Hey Children's NHS Foundation Trust and the Institute of Infection and Global Health (R.K.), University of Liverpool, UK; Children's Hospital of Pittsburgh (G.A.), University of Pittsburgh, PA; Hacettepe University Child Neurology (B.A.), Turkey; Birmingham Children's Hospital (E.W.); John Radcliffe Hospital (K.H.), Oxford, UK; Neurosciences Unit and Mater Medical Research Institute (C.J.R.), Mater Children's Hospital, South Brisbane, University of Queensland, Australia; Alberta Children's Hospital (S.M.B.), Calgary, University of Calgary, Canada; and Evelina Children's Hospital (M.L.), London, UK."
